PhraseId,SentenceId,Phrase,Sentiment
37351,1772,"in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor",4
37352,1772,in part,2
37353,1772,"to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor",4
37354,1772,"interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor",4
37355,1772,"interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and",4
37356,1772,"interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast ,",4
37357,1772,"interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast",4
37358,1772,"interesting cinematic devices -LRB- cool visual backmasking -RRB- ,",3
37359,1772,interesting cinematic devices -LRB- cool visual backmasking -RRB-,3
37360,1772,interesting cinematic devices,3
37361,1772,cinematic devices,2
37362,1772,-LRB- cool visual backmasking -RRB-,3
37363,1772,cool visual backmasking -RRB-,3
37364,1772,cool visual backmasking,3
37365,1772,visual backmasking,2
37366,1772,backmasking,2
37367,1772,a solid cast,4
37368,1772,solid cast,3
37369,1772,some wickedly sick and twisted humor,3
37370,1772,wickedly sick and twisted humor,3
37371,1772,wickedly sick and twisted,2
37372,1772,sick and twisted,1
37373,1772,sick and,1
37374,1773,This is the best Star Trek movie in a long time .,4
37375,1773,is the best Star Trek movie in a long time .,4
37376,1773,is the best Star Trek movie in a long time,4
37377,1773,the best Star Trek movie in a long time,4
37378,1773,the best Star Trek movie,4
37379,1773,best Star Trek movie,3
37380,1773,Star Trek movie,2
37381,1773,Trek movie,2
37382,1774,Auto Focus is not your standard Hollywood bio-pic .,2
37383,1774,is not your standard Hollywood bio-pic .,2
37384,1774,is not your standard Hollywood bio-pic,2
37385,1774,your standard Hollywood bio-pic,1
37386,1774,standard Hollywood bio-pic,2
37387,1774,Hollywood bio-pic,2
37388,1774,bio-pic,2
37389,1775,`` Not really as bad as you might think ! '',2
37390,1775,Not really as bad as you might think ! '',3
37391,1775,Not really as bad as you might think !,3
37392,1775,Not really as bad as you might think,2
37393,1775,really as bad as you might think,0
37394,1775,as bad as you might think,1
37395,1775,as bad,1
37396,1775,as you might think,2
37397,1775,you might think,2
37398,1775,might think,2
37399,1776,Beautifully filmed and well acted ... but admittedly problematic in its narrative specifics .,3
37400,1776,Beautifully filmed,4
37401,1776,and well acted ... but admittedly problematic in its narrative specifics .,2
37402,1776,and well acted ... but admittedly problematic in its narrative specifics,3
37403,1776,and well,2
37404,1776,acted ... but admittedly problematic in its narrative specifics,2
37405,1776,acted ... but,1
37406,1776,acted ...,2
37407,1776,admittedly problematic in its narrative specifics,1
37408,1776,problematic in its narrative specifics,2
37409,1776,problematic,1
37410,1776,in its narrative specifics,2
37411,1776,its narrative specifics,2
37412,1776,narrative specifics,2
37413,1776,specifics,2
37414,1777,"Brainless , but enjoyably over-the-top , the retro gang melodrama , Deuces Wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism .",1
37415,1777,"Brainless , but enjoyably over-the-top , the retro gang melodrama , Deuces Wild represents",3
37416,1777,"Brainless , but enjoyably over-the-top , the retro gang melodrama ,",2
37417,1777,"Brainless , but enjoyably over-the-top , the retro gang melodrama",3
37418,1777,"Brainless , but enjoyably over-the-top ,",3
37419,1777,"Brainless , but enjoyably over-the-top",2
37420,1777,"Brainless , but",1
37421,1777,"Brainless ,",1
37422,1777,Brainless,1
37423,1777,enjoyably over-the-top,4
37424,1777,enjoyably,4
37425,1777,the retro gang melodrama,1
37426,1777,retro gang melodrama,2
37427,1777,gang melodrama,2
37428,1777,Deuces Wild represents,2
37429,1777,Deuces Wild,2
37430,1777,Deuces,2
37431,1777,fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism .,2
37432,1777,fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism,2
37433,1777,fifties teen-gang machismo,2
37434,1777,fifties,2
37435,1777,teen-gang machismo,2
37436,1777,teen-gang,2
37437,1777,machismo,2
37438,1777,in a way that borders on rough-trade homo-eroticism,2
37439,1777,a way that borders on rough-trade homo-eroticism,2
37440,1777,that borders on rough-trade homo-eroticism,1
37441,1777,borders on rough-trade homo-eroticism,3
37442,1777,on rough-trade homo-eroticism,2
37443,1777,rough-trade homo-eroticism,1
37444,1777,rough-trade,2
37445,1777,homo-eroticism,2
37446,1778,"One of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning .",4
37447,1778,"One of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning",4
37448,1778,"One of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
37449,1778,"of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
37450,1778,"the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
37451,1778,"of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
37452,1778,"the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
37453,1778,"with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
37454,1778,"its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
37455,1778,"its exquisite acting , inventive screenplay , mesmerizing music , and",4
37456,1778,"its exquisite acting , inventive screenplay , mesmerizing music ,",4
37457,1778,"its exquisite acting , inventive screenplay , mesmerizing music",4
37458,1778,"its exquisite acting , inventive screenplay ,",4
37459,1778,"its exquisite acting , inventive screenplay",4
37460,1778,"its exquisite acting ,",4
37461,1778,its exquisite acting,3
37462,1778,exquisite acting,4
37463,1778,inventive screenplay,3
37464,1778,mesmerizing music,4
37465,1778,many inimitable scenes,3
37466,1778,inimitable scenes,3
37467,1778,inimitable,3
37468,1778,"of tenderness , loss , discontent , and yearning",2
37469,1778,"tenderness , loss , discontent , and yearning",2
37470,1778,"tenderness ,",2
37471,1778,"loss , discontent , and yearning",2
37472,1778,", discontent , and yearning",1
37473,1778,"discontent , and yearning",2
37474,1778,discontent,2
37475,1778,", and yearning",2
37476,1779,I saw Juwanna Mann so you do n't have to .,2
37477,1779,saw Juwanna Mann so you do n't have to .,0
37478,1779,saw Juwanna Mann so you do n't have to,1
37479,1779,saw Juwanna Mann,2
37480,1779,so you do n't have to,2
37481,1779,you do n't have to,2
37482,1779,do n't have to,2
37483,1779,have to,2
37484,1780,Why anyone who is not a character in this movie should care is beyond me .,0
37485,1780,Why anyone who is not a character in this movie should care,2
37486,1780,anyone who is not a character in this movie should care,2
37487,1780,anyone who is not a character in this movie,2
37488,1780,who is not a character in this movie,3
37489,1780,is not a character in this movie,2
37490,1780,a character in this movie,2
37491,1780,should care,2
37492,1780,is beyond me .,1
37493,1780,is beyond me,2
37494,1780,beyond me,2
37495,1781,What starts off as a potentially incredibly twisting mystery becomes simply a monster chase film .,1
37496,1781,What starts off as a potentially incredibly twisting mystery,2
37497,1781,starts off as a potentially incredibly twisting mystery,3
37498,1781,as a potentially incredibly twisting mystery,3
37499,1781,a potentially incredibly twisting mystery,4
37500,1781,potentially incredibly twisting mystery,3
37501,1781,potentially incredibly,3
37502,1781,twisting mystery,2
37503,1781,twisting,2
37504,1781,becomes simply a monster chase film .,2
37505,1781,becomes simply a monster chase film,1
37506,1781,becomes simply,2
37507,1781,a monster chase film,2
37508,1781,monster chase film,2
37509,1781,chase film,2
37510,1782,... they missed the boat .,2
37511,1782,they missed the boat .,1
37512,1782,missed the boat .,1
37513,1782,missed the boat,1
37514,1782,the boat,2
37515,1782,boat,2
37516,1783,Characterisation has been sacrificed for the sake of spectacle .,0
37517,1783,Characterisation,2
37518,1783,has been sacrificed for the sake of spectacle .,2
37519,1783,has been sacrificed for the sake of spectacle,1
37520,1783,been sacrificed for the sake of spectacle,0
37521,1783,sacrificed for the sake of spectacle,1
37522,1783,for the sake of spectacle,2
37523,1783,the sake of spectacle,2
37524,1783,of spectacle,2
37525,1784,"As an introduction to the man 's theories and influence , Derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable .",3
37526,1784,"As an introduction to the man 's theories and influence , Derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable",3
37527,1784,"As an introduction to the man 's theories and influence , Derrida is all but useless ;",1
37528,1784,"As an introduction to the man 's theories and influence , Derrida is all but useless",1
37529,1784,As an introduction to the man 's theories and influence,2
37530,1784,an introduction to the man 's theories and influence,2
37531,1784,an introduction to the man 's theories and,2
37532,1784,an introduction to the man 's theories,2
37533,1784,an introduction,2
37534,1784,introduction,2
37535,1784,to the man 's theories,2
37536,1784,the man 's theories,2
37537,1784,the man 's,2
37538,1784,theories,3
37539,1784,influence,3
37540,1784,", Derrida is all but useless",0
37541,1784,Derrida is all but useless,1
37542,1784,Derrida,2
37543,1784,is all but useless,1
37544,1784,all but useless,2
37545,1784,"as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable",3
37546,1784,as a portrait of the artist as an endlessly inquisitive old man,2
37547,1784,a portrait of the artist as an endlessly inquisitive old man,2
37548,1784,of the artist as an endlessly inquisitive old man,2
37549,1784,the artist as an endlessly inquisitive old man,3
37550,1784,as an endlessly inquisitive old man,2
37551,1784,an endlessly inquisitive old man,2
37552,1784,endlessly inquisitive old man,2
37553,1784,endlessly inquisitive,2
37554,1784,inquisitive,3
37555,1784,old man,2
37556,1784,", however , it 's invaluable",2
37557,1784,"however , it 's invaluable",3
37558,1784,", it 's invaluable",2
37559,1784,it 's invaluable,2
37560,1784,'s invaluable,2
37561,1784,invaluable,2
37562,1785,"A delightful , if minor , pastry of a movie .",4
37563,1785,"A delightful , if minor , pastry of a movie",3
37564,1785,"A delightful , if minor , pastry",3
37565,1785,"delightful , if minor , pastry",3
37566,1785,"delightful , if minor ,",3
37567,1785,", if minor ,",2
37568,1785,"if minor ,",2
37569,1785,pastry,2
37570,1786,"... Despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",3
37571,1786,"Despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",3
37572,1786,Despite lagging near the finish line,1
37573,1786,lagging near the finish line,1
37574,1786,lagging,1
37575,1786,near the finish line,2
37576,1786,", the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",4
37577,1786,"the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",3
37578,1786,"runs a good race , one that will have you at the edge of your seat for long stretches . '",4
37579,1786,"runs a good race , one that will have you at the edge of your seat for long stretches .",4
37580,1786,"runs a good race , one that will have you at the edge of your seat for long stretches",4
37581,1786,"a good race , one that will have you at the edge of your seat for long stretches",4
37582,1786,"a good race ,",3
37583,1786,a good race,3
37584,1786,good race,3
37585,1786,race,2
37586,1786,one that will have you at the edge of your seat for long stretches,4
37587,1786,that will have you at the edge of your seat for long stretches,4
37588,1786,will have you at the edge of your seat for long stretches,3
37589,1786,have you at the edge of your seat for long stretches,4
37590,1786,have you,2
37591,1786,at the edge of your seat for long stretches,3
37592,1786,the edge of your seat for long stretches,3
37593,1786,of your seat for long stretches,2
37594,1786,your seat for long stretches,1
37595,1786,for long stretches,2
37596,1786,long stretches,2
37597,1787,"Clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",1
37598,1787,Clockstoppers,2
37599,1787,"is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",1
37600,1787,"is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up",1
37601,1787,"one of those crazy , mixed-up films that does n't know what it wants to be when it grows up",1
37602,1787,"of those crazy , mixed-up films that does n't know what it wants to be when it grows up",1
37603,1787,"those crazy , mixed-up films that does n't know what it wants to be when it grows up",2
37604,1787,"those crazy , mixed-up films",2
37605,1787,"crazy , mixed-up films",1
37606,1787,crazy,2
37607,1787,", mixed-up films",2
37608,1787,mixed-up films,1
37609,1787,mixed-up,3
37610,1787,that does n't know what it wants to be when it grows up,2
37611,1787,does n't know what it wants to be when it grows up,2
37612,1787,know what it wants to be when it grows up,3
37613,1787,what it wants to be when it grows up,2
37614,1787,it wants to be when it grows up,2
37615,1787,wants to be when it grows up,2
37616,1787,to be when it grows up,2
37617,1787,be when it grows up,2
37618,1787,when it grows up,2
37619,1787,it grows up,2
37620,1787,grows up,3
37621,1788,Fear Dot Com is more frustrating than a modem that disconnects every 10 seconds .,1
37622,1788,Fear Dot Com,2
37623,1788,Dot Com,2
37624,1788,Dot,2
37625,1788,Com,2
37626,1788,is more frustrating than a modem that disconnects every 10 seconds .,0
37627,1788,is more frustrating than a modem that disconnects every 10 seconds,0
37628,1788,more frustrating than a modem that disconnects every 10 seconds,0
37629,1788,frustrating than a modem that disconnects every 10 seconds,0
37630,1788,than a modem that disconnects every 10 seconds,1
37631,1788,a modem that disconnects every 10 seconds,1
37632,1788,a modem,2
37633,1788,modem,2
37634,1788,that disconnects every 10 seconds,1
37635,1788,disconnects every 10 seconds,1
37636,1788,disconnects,1
37637,1788,every 10 seconds,2
37638,1788,10 seconds,2
37639,1789,And Vin Diesel is the man .,3
37640,1789,Vin Diesel is the man .,4
37641,1789,is the man .,2
37642,1789,is the man,2
37643,1790,Nights feels more like a quickie TV special than a feature film ... It 's not even a TV special you 'd bother watching past the second commercial break .,1
37644,1790,Nights feels more like a quickie TV special than a feature film ... It 's not even a TV special you 'd bother watching past the second commercial break,1
37645,1790,Nights feels more like a quickie TV special than a feature film ...,1
37646,1790,Nights feels more like a quickie TV special than a feature film,1
37647,1790,Nights,2
37648,1790,feels more like a quickie TV special than a feature film,1
37649,1790,like a quickie TV special than a feature film,1
37650,1790,a quickie TV special than a feature film,2
37651,1790,a quickie TV special,2
37652,1790,quickie TV special,1
37653,1790,than a feature film,2
37654,1790,a feature film,2
37655,1790,It 's not even a TV special you 'd bother watching past the second commercial break,0
37656,1790,'s not even a TV special you 'd bother watching past the second commercial break,1
37657,1790,'s not even a TV,2
37658,1790,even a TV,2
37659,1790,a TV,2
37660,1790,special you 'd bother watching past the second commercial break,2
37661,1790,you 'd bother watching past the second commercial break,2
37662,1790,'d bother watching past the second commercial break,1
37663,1790,bother watching past the second commercial break,1
37664,1790,watching past the second commercial break,2
37665,1790,past the second commercial break,2
37666,1790,the second commercial break,2
37667,1790,second commercial break,2
37668,1790,commercial break,2
37669,1791,"While there are times when the film 's reach exceeds its grasp , the production works more often than it does n't .",3
37670,1791,While there are times when the film 's reach exceeds its grasp,2
37671,1791,there are times when the film 's reach exceeds its grasp,1
37672,1791,are times when the film 's reach exceeds its grasp,1
37673,1791,times when the film 's reach exceeds its grasp,1
37674,1791,when the film 's reach exceeds its grasp,2
37675,1791,the film 's reach exceeds its grasp,3
37676,1791,the film 's reach,2
37677,1791,exceeds its grasp,2
37678,1791,exceeds,3
37679,1791,its grasp,2
37680,1791,", the production works more often than it does n't .",3
37681,1791,the production works more often than it does n't .,2
37682,1791,the production,2
37683,1791,works more often than it does n't .,3
37684,1791,works more often than it does n't,3
37685,1791,more often than it does n't,2
37686,1791,more often,2
37687,1791,than it does n't,2
37688,1791,it does n't,2
37689,1792,Richly entertaining and suggestive of any number of metaphorical readings .,4
37690,1792,Richly entertaining and suggestive of any number of metaphorical readings,3
37691,1792,Richly entertaining and suggestive,4
37692,1792,entertaining and suggestive,4
37693,1792,entertaining and,3
37694,1792,suggestive,2
37695,1792,of any number of metaphorical readings,2
37696,1792,any number of metaphorical readings,3
37697,1792,any number,2
37698,1792,of metaphorical readings,2
37699,1792,metaphorical readings,2
37700,1792,readings,2
37701,1793,It 's a day at the beach -- with air conditioning and popcorn .,3
37702,1793,'s a day at the beach -- with air conditioning and popcorn .,3
37703,1793,'s a day at the beach -- with air conditioning and popcorn,3
37704,1793,a day at the beach -- with air conditioning and popcorn,3
37705,1793,a day at the beach --,2
37706,1793,a day at the beach,3
37707,1793,a day,2
37708,1793,at the beach,2
37709,1793,the beach,3
37710,1793,with air conditioning and popcorn,2
37711,1793,air conditioning and popcorn,3
37712,1793,conditioning and popcorn,2
37713,1793,conditioning and,2
37714,1793,conditioning,2
37715,1794,"... a bland , pretentious mess .",1
37716,1794,"a bland , pretentious mess .",0
37717,1794,a bland,1
37718,1794,", pretentious mess .",0
37719,1794,pretentious mess .,0
37720,1794,pretentious mess,1
37721,1795,The actors try hard but come off too amateurish and awkward .,0
37722,1795,try hard but come off too amateurish and awkward .,0
37723,1795,try hard but come off too amateurish and awkward,1
37724,1795,try hard but,1
37725,1795,try hard,1
37726,1795,come off too amateurish and awkward,1
37727,1795,too amateurish and awkward,1
37728,1795,too amateurish and,1
37729,1795,too amateurish,1
37730,1796,"Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ... but she and writing partner Laurence Coriat do n't manage an equally assured narrative coinage .",3
37731,1796,"Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ... but she and writing partner Laurence Coriat do n't manage an equally assured narrative coinage",3
37732,1796,"Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ... but",3
37733,1796,"Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ...",3
37734,1796,"Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing",3
37735,1796,Goldbacher,1
37736,1796,"draws on an elegant visual sense and a talent for easy , seductive pacing",4
37737,1796,draws on an elegant visual sense and a talent,4
37738,1796,on an elegant visual sense and a talent,4
37739,1796,an elegant visual sense and a talent,3
37740,1796,an elegant visual sense and,3
37741,1796,an elegant visual sense,4
37742,1796,elegant visual sense,3
37743,1796,visual sense,2
37744,1796,a talent,3
37745,1796,"for easy , seductive pacing",3
37746,1796,"easy , seductive pacing",3
37747,1796,"easy , seductive",3
37748,1796,", seductive",2
37749,1796,she and writing partner Laurence Coriat do n't manage an equally assured narrative coinage,2
37750,1796,she and writing partner Laurence Coriat,2
37751,1796,she and,2
37752,1796,writing partner Laurence Coriat,2
37753,1796,partner Laurence Coriat,2
37754,1796,partner,2
37755,1796,Laurence Coriat,2
37756,1796,Laurence,2
37757,1796,Coriat,2
37758,1796,do n't manage an equally assured narrative coinage,1
37759,1796,manage an equally assured narrative coinage,2
37760,1796,an equally assured narrative coinage,3
37761,1796,equally assured narrative coinage,2
37762,1796,equally assured,3
37763,1796,narrative coinage,2
37764,1796,coinage,2
37765,1797,"The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but the emphasis on the latter leaves Blue Crush waterlogged .",1
37766,1797,"The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but the emphasis on the latter leaves Blue Crush waterlogged",1
37767,1797,"The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but",1
37768,1797,"The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , '",1
37769,1797,"The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama ,",1
37770,1797,The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama,2
37771,1797,would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama,2
37772,1797,have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama,1
37773,1797,been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama,2
37774,1797,more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama,2
37775,1797,had the balance shifted in favor of water-bound action over the land-based ` drama,1
37776,1797,the balance shifted in favor of water-bound action over the land-based ` drama,2
37777,1797,the balance,2
37778,1797,shifted in favor of water-bound action over the land-based ` drama,2
37779,1797,shifted in favor of water-bound action,2
37780,1797,shifted,2
37781,1797,in favor of water-bound action,2
37782,1797,favor of water-bound action,2
37783,1797,of water-bound action,2
37784,1797,water-bound action,2
37785,1797,water-bound,2
37786,1797,over the land-based ` drama,2
37787,1797,the land-based ` drama,2
37788,1797,land-based ` drama,2
37789,1797,land-based,2
37790,1797,` drama,2
37791,1797,the emphasis on the latter leaves Blue Crush waterlogged,1
37792,1797,the emphasis on the latter,2
37793,1797,the emphasis,2
37794,1797,on the latter,2
37795,1797,the latter,2
37796,1797,leaves Blue Crush waterlogged,1
37797,1797,Blue Crush waterlogged,2
37798,1798,Becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the Papin sisters .,3
37799,1798,Becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the Papin sisters,3
37800,1798,a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the Papin sisters,4
37801,1798,a fascinating study of isolation and frustration,4
37802,1798,a fascinating study,3
37803,1798,fascinating study,4
37804,1798,of isolation and frustration,1
37805,1798,isolation and frustration,2
37806,1798,isolation and,2
37807,1798,that successfully recreates both the physical setting and emotional tensions of the Papin sisters,3
37808,1798,successfully recreates both the physical setting and emotional tensions of the Papin sisters,3
37809,1798,recreates both the physical setting and emotional tensions of the Papin sisters,3
37810,1798,recreates,2
37811,1798,both the physical setting and emotional tensions of the Papin sisters,2
37812,1798,both the physical setting and,2
37813,1798,both the physical setting,2
37814,1798,the physical setting,2
37815,1798,physical setting,2
37816,1798,physical,2
37817,1798,emotional tensions of the Papin sisters,2
37818,1798,emotional tensions,2
37819,1798,of the Papin sisters,2
37820,1798,the Papin sisters,2
37821,1798,Papin sisters,2
37822,1798,Papin,2
37823,1799,"Though Harris is affecting at times , he can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities .",1
37824,1799,Though Harris is affecting at times,2
37825,1799,Harris is affecting at times,3
37826,1799,is affecting at times,2
37827,1799,affecting at times,2
37828,1799,", he can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities .",1
37829,1799,he can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities .,0
37830,1799,can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities .,1
37831,1799,can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities,1
37832,1799,overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities,1
37833,1799,overcome the sense,2
37834,1799,that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities,2
37835,1799,Pumpkin is a mere plot pawn for two directors with far less endearing disabilities,1
37836,1799,Pumpkin,2
37837,1799,is a mere plot pawn for two directors with far less endearing disabilities,1
37838,1799,a mere plot pawn for two directors with far less endearing disabilities,1
37839,1799,a mere plot pawn,1
37840,1799,mere plot pawn,1
37841,1799,plot pawn,2
37842,1799,pawn,2
37843,1799,for two directors with far less endearing disabilities,1
37844,1799,two directors with far less endearing disabilities,1
37845,1799,two directors,2
37846,1799,with far less endearing disabilities,2
37847,1799,far less endearing disabilities,0
37848,1799,far less endearing,1
37849,1799,less endearing,2
37850,1799,disabilities,2
37851,1800,"The overall result is an intelligent , realistic portrayal of testing boundaries .",4
37852,1800,The overall result,2
37853,1800,overall result,2
37854,1800,"is an intelligent , realistic portrayal of testing boundaries .",3
37855,1800,"is an intelligent , realistic portrayal of testing boundaries",3
37856,1800,"an intelligent , realistic portrayal of testing boundaries",4
37857,1800,"an intelligent , realistic portrayal",4
37858,1800,"intelligent , realistic portrayal",4
37859,1800,", realistic portrayal",3
37860,1800,realistic portrayal,3
37861,1800,of testing boundaries,3
37862,1800,testing boundaries,2
37863,1800,testing,2
37864,1801,"Never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .",1
37865,1801,"decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .",1
37866,1801,"decides whether it wants to be a black comedy , drama , melodrama or some combination of the three",2
37867,1801,decides,3
37868,1801,"whether it wants to be a black comedy , drama , melodrama or some combination of the three",1
37869,1801,"it wants to be a black comedy , drama , melodrama or some combination of the three",1
37870,1801,"wants to be a black comedy , drama , melodrama or some combination of the three",2
37871,1801,"to be a black comedy , drama , melodrama or some combination of the three",2
37872,1801,"be a black comedy , drama , melodrama or some combination of the three",2
37873,1801,"a black comedy , drama , melodrama or some combination of the three",2
37874,1801,"a black comedy , drama , melodrama or",2
37875,1801,"a black comedy , drama , melodrama",2
37876,1801,"a black comedy , drama ,",2
37877,1801,"a black comedy , drama",2
37878,1801,"a black comedy ,",3
37879,1801,a black comedy,2
37880,1801,some combination of the three,2
37881,1801,some combination,2
37882,1801,of the three,2
37883,1801,the three,2
37884,1802,"An authentically vague , but ultimately purposeless , study in total pandemonium .",1
37885,1802,"An authentically vague , but ultimately purposeless , study in total",1
37886,1802,"An authentically vague , but ultimately purposeless , study",1
37887,1802,"authentically vague , but ultimately purposeless , study",1
37888,1802,"authentically vague , but ultimately purposeless ,",1
37889,1802,"authentically vague , but ultimately purposeless",1
37890,1802,"authentically vague , but",2
37891,1802,"authentically vague ,",2
37892,1802,authentically vague,1
37893,1802,authentically,3
37894,1802,ultimately purposeless,1
37895,1802,purposeless,1
37896,1802,in total,2
37897,1802,pandemonium .,2
37898,1802,pandemonium,2
37899,1803,"` Tadpole ' was one of the films so declared this year , but it 's really more of The Next Pretty Good Thing .",2
37900,1803,"Tadpole ' was one of the films so declared this year , but it 's really more of The Next Pretty Good Thing .",2
37901,1803,"Tadpole ' was one of the films so declared this year , but it 's really more of The Next Pretty Good Thing",2
37902,1803,"Tadpole ' was one of the films so declared this year , but",2
37903,1803,"Tadpole ' was one of the films so declared this year ,",2
37904,1803,Tadpole ' was one of the films so declared this year,2
37905,1803,Tadpole ',2
37906,1803,Tadpole,2
37907,1803,was one of the films so declared this year,2
37908,1803,one of the films so declared this year,2
37909,1803,of the films so declared this year,2
37910,1803,the films so declared this year,2
37911,1803,the films,2
37912,1803,so declared this year,2
37913,1803,declared this year,2
37914,1803,declared,2
37915,1803,this year,2
37916,1803,it 's really more of The Next Pretty Good Thing,2
37917,1803,'s really more of The Next Pretty Good Thing,2
37918,1803,really more of The Next Pretty Good Thing,2
37919,1803,really more,2
37920,1803,of The Next Pretty Good Thing,2
37921,1803,The Next Pretty Good Thing,2
37922,1803,Next Pretty Good Thing,3
37923,1803,Pretty Good Thing,3
37924,1803,Good Thing,3
37925,1804,"Those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .",3
37926,1804,"Those prone to indignation need not apply ; those susceptible to blue hilarity , step right up",3
37927,1804,Those prone to indignation need not apply ;,1
37928,1804,Those prone to indignation need not apply,1
37929,1804,Those prone to indignation,2
37930,1804,prone to indignation,2
37931,1804,prone to,2
37932,1804,prone,2
37933,1804,indignation,1
37934,1804,need not apply,1
37935,1804,need not,2
37936,1804,apply,2
37937,1804,"those susceptible to blue hilarity , step right up",2
37938,1804,"susceptible to blue hilarity , step right up",3
37939,1804,"susceptible to blue hilarity ,",3
37940,1804,susceptible to blue hilarity,2
37941,1804,susceptible,2
37942,1804,to blue hilarity,3
37943,1804,blue hilarity,3
37944,1804,step right up,2
37945,1804,right up,2
37946,1805,"She 's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations .",4
37947,1805,"'s as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations .",4
37948,1805,"'s as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations",3
37949,1805,"'s as rude and profane as ever , always hilarious and , most of the time , absolutely right",4
37950,1805,"'s as rude and profane as ever , always hilarious and , most of the time , absolutely",3
37951,1805,"as rude and profane as ever , always hilarious and , most of the time , absolutely",3
37952,1805,"as rude and profane as ever , always hilarious and , most of the time ,",3
37953,1805,"as rude and profane as ever , always hilarious and",3
37954,1805,"as rude and profane as ever , always hilarious",2
37955,1805,"as rude and profane as ever ,",0
37956,1805,as rude and profane as ever,2
37957,1805,as rude and profane,1
37958,1805,rude and profane,0
37959,1805,rude and,1
37960,1805,profane,1
37961,1805,as ever,2
37962,1805,always hilarious,4
37963,1805,", most of the time ,",2
